Interface-ID,UI-199,UI-200,UI-201,UI-202,UI-203,UI-231,UI-232,UI-241,UI-596
4949,1,3,3,3,1,2,4,4,2
4950,10,7,9,10,9,7,8,8,5
4951,2,2,1,3,1,1,5,2,0
4952,3,3,5,6,2,1,3,6,2
4953,8,9,7,10,7,6,7,9,5
4954,4,2,3,5,1,1,1,4,2
4955,9,8,8,10,9,8,9,9,6
4956,6,8,2,10,7,1,3,5,0
4957,9,8,8,8,8,8,7,10,6
4958,4,6,4,3,2,1,3,3,1
4959,5,8,8,5,7,2,2,3,3
4960,10,7,7,10,6,10,6,7,6
4961,10,8,8,9,7,6,8,9,6
4962,10,7,9,9,7,5,7,7,5
4963,7,7,8,9,6,5,6,7,5
4964,2,6,2,5,1,2,2,4,1
4965,8,6,9,7,8,7,9,8,5
4966,5,7,6,5,6,2,3,4,1
4967,3,7,6,5,7,4,8,8,5
4968,9,9,8,10,8,10,8,8,6
4969,9,7,7,7,8,9,9,9,6
4970,4,2,3,4,1,2,1,6,3
4971,2,2,4,5,1,2,3,1,0
4972,5,9,3,4,1,4,3,3,2
4973,10,8,7,7,8,5,8,10,5
4974,3,3,3,6,1,1,2,1,1
4975,5,2,2,5,1,1,3,3,0
4976,10,6,8,9,9,6,8,10,5
4977,5,3,8,4,2,1,4,4,2
4978,3,3,4,5,1,3,5,4,1
4979,10,7,8,10,7,4,9,8,5
4980,6,2,2,6,1,4,4,3,2
4981,3,6,1,5,2,4,2,4,2
4982,6,7,9,9,9,5,3,5,2
4983,9,9,7,10,7,6,8,8,6
4984,8,9,9,10,7,6,8,8,5
4985,3,7,6,4,7,2,2,4,3
4986,5,7,3,6,6,5,9,3,5
4987,3,6,3,5,1,2,3,4,4
4988,9,6,7,9,7,5,7,8,4
4989,8,7,8,9,8,8,7,9,6
4990,4,7,7,5,3,4,4,3,0
4991,4,7,4,4,2,1,4,3,2
4992,6,6,7,10,7,6,7,7,5
4993,10,8,8,10,6,10,10,9,6
4994,8,7,8,9,7,7,7,8,6
4995,6,7,2,5,1,2,4,2,2
4996,4,2,3,5,2,6,3,3,2
4997,9,8,10,9,8,7,8,9,5
4998,8,7,7,10,7,6,8,7,3
4999,4,7,2,4,6,1,4,3,2
5000,4,1,3,5,1,3,4,2,1
5001,10,9,9,10,9,7,8,9,5
5002,3,7,3,7,6,4,2,2,2
5003,10,6,8,10,7,4,8,9,6
5004,9,8,8,10,6,8,7,8,6
5005,10,8,8,10,7,5,7,8,6
5006,10,9,8,9,7,4,7,4,1
5007,4,6,3,7,2,2,2,2,2
5008,9,6,5,9,6,1,3,7,2
5009,9,8,7,9,7,4,5,4,4
5010,8,7,8,9,5,6,2,9,4
5011,7,7,6,4,7,5,2,8,2
5012,3,2,1,6,1,1,1,3,1
5013,9,6,8,9,5,6,8,8,6
5014,4,2,4,5,2,3,2,6,3
5015,10,9,8,10,8,7,6,7,6
5016,10,9,8,8,5,7,8,8,5
5017,4,7,8,4,3,1,2,4,2
5018,3,1,2,3,1,2,2,2,1
5019,9,7,9,8,7,5,8,9,6
5020,6,7,3,6,6,4,3,4,0
5021,5,2,4,3,2,2,5,3,1
5022,7,6,3,4,7,7,7,1,4
5023,3,3,3,4,1,1,3,2,0
5024,10,9,9,8,5,6,7,7,6
5025,5,3,2,6,3,5,5,2,0
5026,10,8,7,10,8,9,8,6,5
5027,3,4,4,4,2,3,5,2,2
5028,10,8,9,9,8,9,7,8,6
5029,3,6,3,4,5,1,1,2,3
5030,3,3,1,5,1,2,2,1,0
5031,3,3,6,5,1,2,5,3,2
5032,3,7,5,4,6,1,2,4,2
5033,2,3,1,3,2,1,2,3,2
5034,6,4,8,8,6,1,3,8,6
5035,9,9,7,8,6,6,6,9,2
5036,7,6,8,10,7,4,6,8,5
5037,3,2,1,3,2,1,1,3,0
5038,9,6,6,9,5,4,7,10,6
5039,4,7,3,8,3,2,3,2,2
5040,9,7,8,6,6,5,3,3,1
5041,3,1,2,3,3,1,2,2,3
5042,8,3,7,9,8,6,8,2,5
5043,5,4,8,5,1,3,3,3,1
5044,2,2,1,4,2,1,2,2,3
5045,9,7,8,10,8,10,8,10,6
5046,5,6,9,9,7,4,3,9,3
5047,9,6,8,9,6,9,7,7,4
5048,4,3,1,4,1,1,3,3,2
5049,3,2,2,3,1,1,3,2,2
5050,7,3,8,5,6,2,2,4,2
5051,7,6,3,5,6,4,3,3,2
5052,9,5,7,5,7,2,3,4,2
5053,3,6,6,4,4,4,2,3,1
5054,9,7,7,10,5,5,9,9,6
5055,10,6,9,10,7,8,8,8,5
5056,4,6,9,5,3,3,4,2,2
5057,9,8,7,10,7,10,9,7,5
5058,4,2,1,5,1,1,3,4,2
5059,10,6,6,6,7,6,1,4,5
5060,4,5,3,5,1,2,4,1,1
5061,9,8,8,9,7,8,9,8,6
5062,9,5,8,7,7,6,7,3,5
5063,10,6,10,10,6,4,7,8,4
5064,8,7,6,9,7,4,8,8,6
5065,4,2,3,8,1,5,4,4,0
5066,2,2,3,3,1,1,3,2,3
5067,4,3,2,6,1,3,5,4,2
5068,10,7,10,10,7,8,7,9,5
5069,3,4,2,3,1,1,4,2,1
5070,9,7,8,5,6,5,4,3,2
5071,5,2,3,5,2,1,2,6,0
5072,4,2,1,4,1,1,3,3,1
5073,10,7,8,9,8,7,8,9,5
5074,9,5,4,5,6,3,8,9,6
5075,10,7,8,7,7,4,7,9,5
5076,8,6,6,8,8,3,6,3,5
5077,9,8,8,9,7,5,7,9,6
5078,10,9,9,10,7,8,8,8,6
5079,4,9,8,5,3,5,4,3,5
5080,7,6,9,9,7,7,7,8,4
5081,9,8,7,9,8,7,7,9,6
5082,8,5,8,5,4,4,4,2,2
5083,4,3,2,6,1,2,2,2,1
5084,5,2,3,3,2,1,2,3,0
5085,10,8,7,9,9,6,8,8,5
5086,9,7,10,9,8,9,9,9,5
5087,3,2,2,2,1,1,1,2,1
5088,4,3,3,5,2,1,3,4,2
5089,8,7,7,9,6,8,5,8,5
5090,4,2,3,5,1,3,2,3,1
5091,8,4,6,4,6,4,3,4,5
5092,4,6,4,4,3,1,2,3,2
5093,9,8,8,9,8,5,8,7,3
5094,5,7,8,3,1,2,2,4,2
5095,9,8,6,4,6,6,5,5,1
5096,10,8,9,9,9,7,8,10,6
5097,7,7,7,3,6,5,8,3,2
5098,10,6,8,5,7,8,9,2,1
5099,9,9,6,8,7,3,8,3,5
5100,10,7,9,8,7,6,8,8,6
5101,3,6,4,6,6,3,1,4,2
5102,10,10,9,10,8,10,9,9,5
5103,3,2,2,4,1,1,4,4,1
5104,5,7,3,4,1,2,4,2,3
5105,9,9,9,8,8,6,6,8,7
5106,5,7,9,10,6,4,8,2,1
5107,9,9,8,10,6,7,7,8,6
5108,2,3,2,4,2,1,3,2,0
5109,4,3,4,4,1,4,3,4,4
5110,9,9,9,10,8,5,9,8,6
5111,3,2,4,6,5,5,2,5,1
5112,9,6,3,9,6,5,3,5,2
5113,10,1,1,6,2,1,3,5,2
5114,8,7,3,6,2,1,3,4,1
5115,4,2,3,4,2,4,3,4,2
5116,9,7,7,10,6,6,7,9,5
5117,3,3,1,3,1,1,2,2,1
5118,3,2,2,5,1,1,1,1,1
5119,10,9,8,10,7,7,8,8,5
5120,2,2,1,4,1,1,3,4,2
5121,4,3,3,4,1,3,2,2,4
5122,4,6,2,6,2,1,3,3,2
5123,5,7,2,6,2,4,2,4,2
5124,10,8,9,9,6,7,7,8,4
5125,10,6,9,9,5,3,6,8,6
5126,3,1,2,5,1,1,1,3,0
5127,7,5,7,9,7,4,7,9,6
5128,3,3,2,6,1,1,3,4,4
5129,5,3,2,6,2,3,2,3,1
5130,9,8,7,6,6,5,7,2,2
5131,4,3,1,6,2,2,2,2,2
5132,4,4,6,6,1,5,2,4,3
5133,8,8,5,9,6,6,7,9,6
5134,9,7,9,9,8,8,9,8,5
5135,10,7,8,7,6,7,9,9,2
5136,10,7,10,9,9,7,7,9,6
5137,8,6,7,8,6,5,3,5,1
5138,1,3,1,4,1,1,1,1,0
5139,3,2,2,4,3,1,2,2,2
5140,5,9,2,5,4,3,4,2,2
5141,3,2,1,3,1,1,2,1,1
5142,5,1,2,4,1,1,3,2,0
5143,5,2,3,6,6,2,4,4,1
5144,8,5,9,9,6,4,7,5,5
5145,8,7,6,5,7,5,2,6,1
5146,2,1,1,4,1,1,1,2,1
5147,9,8,7,8,7,6,8,9,6
5148,4,1,1,5,1,1,2,1,1
5149,7,7,7,10,7,6,8,9,6
5150,3,2,2,5,1,1,2,2,0
5151,9,7,8,10,8,7,7,9,6
5152,3,7,4,4,1,2,2,2,1
5153,3,5,3,6,6,2,3,4,2
5154,4,6,3,4,2,1,3,6,2
5155,8,6,7,5,5,1,6,4,5
5156,3,3,3,6,1,1,2,3,1
5157,9,6,3,4,1,3,2,2,2
5158,4,6,2,5,1,1,3,1,0
5159,9,6,8,9,5,6,8,7,5
5160,9,6,7,8,7,7,7,8,6
5161,5,2,3,4,2,4,4,3,0
5162,10,8,7,9,6,6,8,6,6
5163,9,9,6,9,7,7,8,10,5
5164,10,6,7,9,7,6,7,8,5
5165,9,8,8,9,7,3,4,3,3
5166,4,7,8,5,7,4,3,3,3
5167,7,8,7,8,6,6,9,7,2
5168,10,7,8,9,7,5,8,9,2
5169,3,4,3,5,1,5,2,3,2
5170,9,7,6,9,8,6,7,8,6
5171,4,1,3,5,1,3,1,4,3
5172,3,3,1,4,1,1,2,1,1
5173,9,6,8,6,7,5,4,4,1
5174,3,1,4,4,1,2,3,2,2
5175,3,2,2,4,2,4,2,4,1
5176,10,6,6,10,6,9,6,8,6
5177,2,7,4,4,6,5,6,4,5
5178,9,8,6,4,6,2,4,4,4
5179,4,3,2,4,1,2,3,3,2
5180,10,6,3,5,3,4,3,3,3
5181,9,8,10,9,6,5,2,8,7
5182,4,6,3,5,1,2,2,3,2
5183,9,8,8,6,1,6,4,3,2
5184,4,3,2,4,1,1,3,3,1
5185,4,5,2,4,1,2,6,3,2
5186,5,2,2,5,1,1,1,4,2
5187,3,5,3,6,1,2,4,4,3
5188,9,7,8,10,7,8,8,5,5
5189,5,8,4,5,2,5,3,2,2
5190,4,7,5,4,6,2,2,2,1
5191,4,6,3,4,7,3,4,4,0
5192,9,9,6,10,6,6,8,7,7
5193,4,4,2,4,1,3,3,2,2
5194,4,6,1,3,1,2,5,3,0
5195,3,6,2,5,1,1,2,4,0
5196,3,1,2,3,1,1,1,2,1
5197,5,3,3,5,1,1,2,3,0
5198,3,2,2,4,2,3,3,5,3
5199,3,1,4,4,3,4,3,4,2
5200,5,2,3,6,3,1,3,4,2
5201,4,8,8,4,2,4,3,5,1
5202,3,1,4,4,1,1,1,2,2
5203,9,8,7,8,7,9,7,6,5
5204,10,8,9,10,9,8,8,9,6
5205,10,10,8,8,8,9,8,9,5
5206,9,7,4,5,7,5,3,3,2
5207,3,3,4,3,1,5,4,2,3
5208,4,5,1,5,2,2,2,3,2
5209,8,9,7,9,7,2,3,3,6
5210,3,1,2,4,1,1,1,1,2
5211,10,7,8,9,8,6,7,6,6
5212,10,6,9,10,8,10,9,7,6
5213,10,9,8,9,7,10,8,9,5
5214,10,8,7,9,9,8,8,8,5
5215,4,1,1,5,1,5,2,2,1
5216,9,7,7,10,6,8,9,8,6
5217,4,3,3,5,2,3,2,4,2
5218,7,7,4,3,7,3,3,3,3
5219,4,6,7,5,6,2,3,4,2
5220,8,6,8,8,6,9,7,7,6
5221,8,7,8,4,9,6,9,9,5
5222,10,8,8,8,8,8,6,8,7
5223,8,9,8,10,8,8,8,10,6
5224,10,9,8,9,7,7,8,10,6
5225,8,6,6,9,8,6,8,9,6
5226,4,2,1,6,1,1,3,1,1
5227,9,8,9,10,7,6,8,6,5
5228,8,9,9,10,6,8,7,9,6
5229,8,7,8,10,6,3,2,3,2
5230,4,7,3,6,6,6,1,5,1
5231,4,3,3,5,1,3,3,3,2
5232,4,2,1,4,1,1,2,5,0
5233,9,7,7,9,6,8,7,7,5
5234,9,4,8,10,6,4,7,9,4
5235,5,1,4,3,2,1,3,4,0
5236,3,3,2,4,1,1,2,2,0
5237,4,5,4,4,3,1,3,3,1
5238,8,5,7,10,7,6,8,9,1
5239,7,6,8,5,8,6,8,10,3
5240,9,9,7,8,8,5,7,7,5
5241,5,2,2,6,1,1,1,4,1
5242,9,7,8,10,7,8,8,8,5
5243,4,2,2,4,5,1,3,4,0
5244,4,4,3,4,3,1,3,4,0
5245,3,2,1,5,2,1,4,2,2
5246,3,7,2,3,1,3,2,4,0
5247,2,1,2,3,1,2,3,4,2
5248,9,8,6,6,2,1,3,3,2
5249,8,5,6,5,6,4,3,7,3
5250,3,5,2,5,3,1,4,3,2
5251,4,2,3,5,1,2,2,1,1
5252,8,7,7,8,7,6,7,7,2
5253,9,10,7,10,6,6,6,9,5
5254,8,7,6,9,5,2,3,4,2
5255,2,3,1,5,1,1,1,1,0
5256,4,3,3,4,3,4,2,2,3
5257,2,1,1,2,1,1,2,1,1
5258,4,1,3,5,2,1,2,4,1
5259,3,3,1,6,1,1,2,4,1
5260,4,1,3,4,1,4,2,3,2
5261,10,6,7,9,7,7,9,10,6
5262,5,3,3,5,1,2,3,2,0
5263,1,2,1,4,1,1,1,1,0
5264,10,7,9,10,7,8,8,7,5
5265,4,7,3,4,2,5,2,4,3
5266,6,7,4,10,4,1,3,4,0
5267,8,6,7,10,6,8,8,10,6
5268,4,8,7,5,8,4,1,4,2
5269,10,8,8,9,7,4,5,8,6
5270,4,3,1,5,2,1,3,2,1
5271,2,3,3,4,2,1,1,2,1
5272,7,8,7,3,5,5,6,5,3
5273,5,5,7,10,7,5,7,9,5
5274,4,7,7,10,7,4,3,3,2
5275,8,8,7,8,7,5,8,9,6
5276,8,7,9,9,6,5,7,4,5
5277,3,2,3,3,1,1,1,3,2
5278,9,6,8,8,6,4,9,9,2
5279,3,2,2,3,1,1,3,4,1
5280,5,1,1,3,1,1,3,2,1
5281,7,10,7,9,8,10,9,8,6
5282,8,6,8,9,8,5,7,9,5
5283,8,6,8,9,7,7,8,7,3
5284,5,1,2,4,3,1,3,3,0
5285,9,9,7,10,5,6,9,9,5
5286,3,3,2,5,2,2,3,2,1
5287,9,7,7,10,8,5,8,10,6
5288,10,8,8,7,9,5,8,8,5
5289,10,6,4,6,6,1,6,6,2
5290,10,6,6,10,9,3,6,7,0
5291,2,2,1,4,1,1,1,2,0
5292,3,3,4,6,6,5,3,1,2
5293,8,6,6,8,6,5,7,4,5
5294,4,2,2,4,2,1,2,4,1
5295,8,8,8,10,8,5,7,9,5
5296,3,7,4,5,1,4,1,3,2
5297,4,2,4,5,2,1,2,2,0
5298,10,9,9,8,7,7,8,7,6
5299,7,8,8,8,7,3,8,8,5
5300,9,6,8,8,7,3,6,9,4
5301,4,8,7,8,5,3,9,3,3
5302,3,1,2,3,2,1,3,2,2
5303,9,7,4,4,7,4,7,5,3
5304,4,2,3,5,2,2,1,2,2
5305,10,10,7,9,8,5,8,9,5
5306,5,9,8,5,6,5,8,4,2
5307,3,2,3,4,1,1,2,3,2
5308,4,7,2,5,1,2,1,4,3
5309,5,4,2,5,1,1,3,2,0
5310,7,6,1,5,1,2,2,3,6
5311,10,8,8,9,9,9,6,8,5
5312,4,3,2,3,1,1,4,4,1
5313,4,3,3,6,1,5,4,3,1
5314,3,2,1,4,1,1,3,2,1
5315,9,8,8,8,6,4,4,7,1
5316,9,7,8,9,6,4,7,10,5
5317,9,8,8,8,8,5,7,8,5
5318,4,5,4,4,1,1,2,2,3
5319,3,2,2,6,1,1,1,1,1
5320,3,3,3,6,3,1,3,2,2
5321,10,8,7,9,9,6,8,8,5
5322,9,7,8,10,8,5,8,8,5
5323,5,5,4,6,1,3,4,2,2
5324,9,9,8,9,8,5,7,8,6
5325,4,4,1,6,1,1,1,1,0
5326,4,5,4,5,8,5,3,3,1
5327,10,7,8,9,6,8,8,6,6
5328,9,7,7,9,7,2,6,10,1
5329,4,2,2,4,1,1,4,2,2
5330,4,3,1,5,1,1,5,2,0
5331,9,7,7,10,8,8,7,9,6
5332,9,6,9,7,6,3,4,2,2
5333,4,8,3,5,7,3,6,3,3
5334,3,3,3,5,6,1,3,3,2
5335,10,9,9,9,9,10,8,9,6
5336,5,2,4,7,2,4,5,3,0
5337,8,8,6,10,7,6,7,8,5
5338,9,8,8,9,6,4,6,4,6
5339,5,8,5,6,1,1,6,5,5
5340,9,8,7,10,6,6,8,9,6
5341,10,9,7,10,8,9,8,7,6
5342,8,6,7,7,8,4,7,7,5
5343,4,5,3,5,2,1,2,3,1
5344,9,8,6,9,6,8,7,10,6
5345,9,8,8,10,6,4,8,8,6
5346,5,8,3,10,7,5,6,3,5
5347,4,2,3,5,1,1,2,3,1
5348,9,7,7,10,4,6,4,1,2
5349,7,6,7,8,6,1,7,7,3
5350,10,8,7,10,7,8,8,9,5
5351,9,5,7,9,8,4,7,8,2
5352,4,6,7,2,7,6,8,5,1
5353,10,7,7,10,7,9,7,6,5
5354,3,6,4,9,2,2,3,4,2
5355,5,1,7,5,2,2,3,2,1
5356,3,7,4,5,4,4,4,4,2
5357,4,3,3,4,2,3,2,4,0
5358,3,2,1,4,1,1,1,3,0
5359,4,3,1,4,2,1,2,3,1
5360,9,8,8,9,7,10,8,8,6
5361,10,6,6,8,6,8,8,7,6
5362,5,3,4,5,1,3,3,4,0
5363,9,6,3,6,5,3,3,5,5
5364,4,3,2,6,1,1,2,2,2
5365,8,8,6,9,7,9,6,8,6
5366,2,2,3,4,1,1,3,4,1
5367,9,6,8,10,7,8,8,7,6
5368,9,6,9,8,6,6,8,9,2
5369,3,3,2,6,1,1,3,2,2
5370,8,8,8,7,7,5,7,8,5
5371,7,8,7,9,8,5,7,8,6
5372,3,2,2,5,3,2,2,5,2
5373,5,6,3,5,1,3,2,3,1
5374,10,9,9,10,8,10,9,10,4
5375,9,6,8,8,6,3,7,7,5
5376,4,4,10,6,2,2,3,4,2
5377,4,3,2,6,1,1,3,2,3
5378,9,9,6,9,9,8,7,9,5
5379,9,7,8,9,7,6,8,7,4
5380,9,6,10,9,7,6,9,8,6
5381,3,3,2,5,1,2,2,4,0
5382,4,6,4,6,2,2,6,2,1
5383,9,9,7,9,5,8,9,7,5
5384,9,7,7,9,6,8,9,7,6
5385,6,8,7,10,8,6,7,7,6
5386,5,3,2,4,1,2,2,4,0
5387,3,3,3,5,2,1,3,4,2
5388,4,2,2,5,1,1,3,5,1
5389,3,8,3,3,2,4,3,4,2
5390,9,8,7,10,6,8,7,10,6
5391,4,3,1,4,1,1,1,1,0
5392,6,7,4,6,6,6,3,4,5
5393,7,7,7,9,7,7,7,8,5
5394,9,8,8,10,8,9,7,8,6
5395,3,8,9,4,8,6,4,7,5
5396,9,7,7,4,6,3,7,8,2
5397,5,6,8,4,5,3,3,1,2
5398,9,7,8,10,8,5,8,8,6
5399,10,7,8,8,7,6,6,2,5
5400,10,9,8,10,7,9,8,9,5
5401,10,9,7,10,5,10,8,10,4
5402,8,6,8,6,5,4,7,3,2
5403,4,3,7,4,2,5,2,4,1
5404,3,3,3,4,1,2,2,4,0
5405,9,8,7,10,8,5,7,7,2
5406,6,2,3,5,1,1,3,3,1
5407,9,6,8,9,6,4,7,9,6
5408,10,8,9,10,7,8,8,8,6
5409,8,8,8,10,8,8,8,10,5
5410,5,6,3,5,1,4,3,3,2
5411,8,7,9,10,6,8,7,7,5
5412,4,4,1,4,1,1,3,1,2
5413,10,8,7,9,6,4,8,8,5
5414,3,2,3,5,3,1,3,5,1
5415,8,7,8,7,7,8,7,8,6
5416,4,4,8,5,7,3,4,4,3
5417,5,3,1,4,1,1,1,3,2
5418,8,8,7,7,7,7,6,7,3
5419,10,7,7,9,6,5,9,8,6
5420,10,8,9,10,7,7,9,10,6
5421,3,2,1,5,1,1,2,2,1
5422,9,7,9,10,9,7,8,7,5
5423,9,7,8,5,7,4,4,5,2
5424,9,7,7,9,5,4,6,8,5
5425,4,3,4,4,4,2,6,2,1
5426,3,4,2,5,2,1,1,1,0
5427,5,7,4,5,2,2,3,4,2
5428,9,10,8,10,10,7,8,7,6
5429,5,2,3,3,1,1,2,3,3
5430,9,7,7,10,9,7,8,10,5
5431,1,1,1,3,1,1,1,1,0
5432,3,7,6,10,2,5,4,4,3
5433,9,7,3,4,2,4,8,4,2
5434,10,8,7,9,8,9,7,9,5
5435,10,6,4,10,6,3,8,5,5
5436,4,4,1,5,1,1,1,4,0
5437,2,8,4,6,2,3,3,4,3
5438,9,8,8,9,6,4,10,5,2
5439,3,2,1,2,1,1,1,2,0
5440,10,9,7,9,8,8,8,7,5
5441,4,8,9,4,6,5,9,5,5
5442,5,7,3,5,3,3,3,1,3
5443,4,3,5,4,1,1,4,3,3
5444,9,8,9,9,5,8,8,8,5
5445,9,6,7,9,6,2,2,3,3
5446,3,3,1,5,1,1,5,1,0
5447,7,7,6,7,6,5,7,9,2
5448,3,2,1,4,1,1,3,2,3
5449,5,3,3,6,1,1,3,4,1
5450,3,5,2,5,1,1,2,4,2
5451,9,5,6,9,7,4,3,4,2
5452,8,8,7,9,6,4,8,7,6
5453,8,9,7,10,7,8,7,9,6
5454,2,2,3,5,2,1,1,2,1
5455,3,1,3,2,2,1,4,2,0
5456,8,6,6,7,7,5,6,4,2
5457,5,7,4,5,1,3,2,4,2
5458,10,8,7,9,7,10,7,8,7
5459,10,9,7,9,8,6,9,10,6
5460,9,7,8,8,7,7,9,7,6
5461,3,2,3,4,2,1,2,2,0
5462,4,5,2,4,5,5,2,4,1
5463,9,6,8,9,8,4,7,9,6
5464,4,6,7,4,5,4,1,4,3
5465,4,2,3,5,1,2,4,2,1
5466,10,7,7,9,6,6,9,9,2
5467,4,3,1,4,2,4,1,3,2
5468,9,7,8,10,7,7,7,8,6
5469,3,8,2,6,1,2,4,4,1
5470,5,8,3,5,2,4,2,4,1
5471,9,6,8,10,8,9,8,8,5
5472,9,7,8,5,3,2,4,5,2
5473,2,3,4,4,1,1,2,4,1
5474,10,7,7,9,5,5,8,10,6
5475,10,7,6,9,4,3,6,9,6
5476,10,10,8,9,7,9,7,8,6
5477,5,2,2,4,2,1,1,2,2
5478,4,3,3,4,1,1,3,3,2
5479,10,8,2,4,6,2,2,3,0
5480,9,8,9,9,6,7,8,8,5
5481,3,6,3,4,4,1,4,3,2
5482,9,8,8,10,8,6,9,10,4
5483,10,9,8,10,6,5,7,10,5
5484,10,7,8,9,7,6,7,9,5
5485,5,8,8,5,2,4,3,4,4
5486,10,10,7,10,10,10,8,10,5
5487,3,6,4,4,2,2,1,3,2
5488,5,1,2,4,1,1,4,3,1
5489,7,8,8,9,7,5,8,7,7
5490,9,6,7,10,6,6,7,10,6
5491,3,9,2,4,1,5,1,2,2
5492,9,6,7,9,7,8,7,7,5
5493,4,7,7,6,5,3,3,4,3
5494,10,8,9,10,8,6,8,8,6
5495,10,7,6,9,6,9,8,6,5
5496,2,2,1,4,1,1,1,1,0
5497,3,2,2,4,1,1,3,3,1
5498,10,9,7,10,7,10,6,8,6
5499,3,7,5,6,3,1,2,3,2
5500,5,7,7,4,7,5,7,7,1
5501,5,3,3,4,2,4,4,3,2
5502,9,7,7,8,6,1,7,8,5
5503,10,6,7,9,7,8,8,7,5
5504,4,3,2,6,1,1,3,1,0
5505,4,2,1,4,1,1,2,3,1
5506,10,7,7,8,7,7,8,10,6
5507,3,6,2,6,1,2,3,5,1
5508,8,7,8,10,5,7,6,9,6
5509,3,1,3,4,1,1,2,3,2
5510,10,8,7,9,6,4,8,4,6
5511,5,4,3,4,3,1,2,5,0
5512,9,7,7,4,6,4,4,3,2
5513,5,7,7,5,5,3,1,4,1
5514,9,8,8,10,8,5,7,8,2
5515,4,2,2,5,1,1,2,5,3
5516,4,3,3,5,1,1,3,2,0
5517,4,2,2,6,1,1,2,3,0
5518,9,7,10,9,7,7,9,10,5
5519,4,7,8,5,5,5,8,8,1
5520,5,5,8,4,7,2,3,4,3
5521,2,2,3,5,1,1,2,4,0
5522,3,7,2,5,3,3,2,3,2
5523,4,8,2,5,1,2,3,2,3
5524,8,9,8,10,7,8,8,8,6
5525,8,6,7,6,7,6,3,5,6
5526,10,6,8,10,7,4,8,8,5
5527,7,7,7,9,7,6,7,7,5
5528,3,1,8,5,1,3,4,4,3
5529,8,9,8,5,7,6,7,4,6
5530,10,8,8,9,7,6,8,8,5
5531,10,9,8,10,7,8,7,8,5
5532,8,8,8,10,6,6,7,8,6
5533,7,7,4,10,8,7,7,10,2
5534,6,7,3,9,8,3,5,10,3
5535,4,2,3,5,1,5,3,4,0
5536,3,5,2,5,1,1,1,3,1
5537,8,8,8,10,5,5,9,9,5
5538,1,1,2,4,1,1,1,2,0
5539,4,7,7,5,2,5,4,4,1
5540,4,7,3,4,2,1,3,4,2
5541,10,9,8,10,10,10,8,8,5
5542,3,1,2,5,1,1,2,3,1
5543,2,3,2,3,2,1,3,2,1
5544,10,7,7,5,6,6,7,9,5
5545,4,5,2,5,1,1,3,3,0
5546,9,9,7,5,6,6,4,10,2
5547,8,7,4,9,6,3,8,4,3
5548,8,7,8,10,7,5,6,7,7
5549,9,7,7,9,6,8,8,9,5
5550,8,7,8,10,7,7,8,8,5
5551,3,2,1,3,1,1,2,3,0
5552,8,8,9,5,6,3,6,4,5
5553,7,7,8,10,5,5,8,8,5
5554,3,6,4,4,8,3,7,3,2
5555,9,4,7,5,5,3,3,3,2
5556,9,9,9,10,9,7,6,7,6
5557,10,8,8,8,7,6,8,8,5
5558,5,7,7,5,3,4,5,4,2
5559,3,2,1,2,1,1,4,2,2
5560,3,6,2,5,1,1,3,4,2
5561,4,2,3,7,2,1,2,5,0
5562,10,8,6,9,7,7,9,7,6
5563,3,3,4,4,1,2,2,5,3
5564,10,9,6,10,9,4,7,2,3
5565,5,6,5,4,1,6,2,5,0
5566,9,7,8,4,6,3,7,8,5
5567,9,9,9,10,6,4,8,9,5
5568,9,7,7,9,7,6,7,9,6
5569,4,2,4,4,1,3,4,4,1
5570,3,3,3,2,2,4,3,4,2
5571,10,9,9,9,8,9,9,9,6
5572,4,6,3,5,1,6,9,2,3
5573,10,8,9,9,4,10,9,6,6
5574,8,10,9,10,5,10,8,8,5
5575,4,6,9,3,2,3,4,3,3
5576,4,8,2,5,5,3,3,5,1
5577,4,7,4,2,2,1,3,3,2
5578,4,3,2,2,1,1,5,2,1
5579,2,3,2,5,1,1,1,3,0
5580,3,5,4,5,1,2,4,3,1
5581,2,1,2,5,1,1,2,2,2
5582,9,7,7,6,7,4,3,5,5
5583,4,6,3,4,3,1,3,2,3
5584,4,3,3,4,2,1,3,2,0
5585,10,9,7,10,7,8,7,9,6
5586,10,6,8,5,7,1,8,7,3
5587,4,2,4,2,1,3,3,3,0
5588,10,8,7,9,5,4,7,4,1
5589,4,3,1,4,1,1,3,2,1
5590,4,2,2,5,1,1,2,3,3
5591,4,1,2,4,1,3,4,4,1
5592,8,7,7,9,8,7,8,9,6
5593,9,10,9,10,7,8,8,9,5
5594,7,7,9,9,6,1,3,5,5
5595,8,6,7,10,7,4,9,4,5
5596,4,7,7,9,8,5,4,4,1
5597,9,7,7,9,7,7,9,8,5
5598,10,7,9,10,6,7,10,9,5
5599,2,2,1,4,1,1,1,2,1
5600,3,1,4,5,2,1,3,1,1
5601,3,3,1,4,2,1,1,1,0
5602,9,8,8,9,6,8,8,10,5
5603,9,10,8,10,9,9,8,9,5
5604,10,7,9,9,6,7,8,7,5
5605,10,7,8,7,7,7,7,8,6
5606,10,9,6,10,8,8,8,7,5
5607,3,2,2,6,1,1,5,3,1
5608,8,7,8,9,6,5,6,10,6
5609,9,9,8,10,6,7,8,9,6
5610,3,5,6,9,6,4,6,8,6
5611,4,1,5,5,1,1,5,3,2
5612,4,7,6,9,8,8,7,7,2
