Interface-ID,UI-199,UI-200,UI-201,UI-202,UI-203,UI-231,UI-232,UI-241,UI-596
89,8,3,9,6,4,8,5,8,4
60,3,2,2,1,6,4,2,6,1
41,3,1,3,3,6,5,4,5,0
58,9,3,7,4,9,9,7,8,5
53,8,9,9,8,10,10,10,8,7
6,4,1,1,2,1,4,2,4,0
89,10,7,8,9,10,10,10,10,7
28,4,1,1,3,2,4,4,4,1
19,3,1,2,1,3,3,2,4,2
18,4,3,2,2,5,6,2,4,0
23,4,2,4,2,6,6,3,7,0
25,3,3,2,3,5,4,3,5,2
34,4,2,1,2,5,5,5,2,2
27,5,1,4,2,4,5,4,6,0
73,9,7,9,9,8,8,6,10,5
81,9,3,4,8,10,10,9,6,3
51,3,2,3,7,3,5,3,6,6
31,3,1,3,2,4,4,3,3,1
30,1,2,2,4,3,5,3,4,1
56,4,5,3,5,6,9,5,8,6
77,10,2,9,7,10,8,7,10,4
20,3,1,3,4,6,5,3,6,1
82,9,8,9,9,10,10,8,10,7
1,5,2,4,1,5,4,1,6,0
23,1,1,1,2,2,5,4,3,2
17,5,1,2,3,4,5,3,7,0
28,4,1,1,2,4,5,2,5,2
24,3,1,2,2,4,4,2,3,0
12,3,1,1,1,3,5,1,4,0
22,4,1,8,6,6,10,7,6,6
2,2,1,2,2,3,5,8,5,1
5,5,1,3,1,1,4,6,5,0
22,4,2,3,3,5,5,6,5,2
82,8,8,9,8,10,10,7,10,5
9,1,1,4,1,2,5,2,4,1
89,10,8,9,8,10,10,10,10,8
17,2,1,3,1,2,3,4,5,0
89,2,7,7,7,8,10,6,5,7
89,10,6,9,8,10,10,10,10,6
25,5,1,3,2,2,3,5,4,1
83,10,7,8,7,10,10,7,9,6
78,10,6,8,8,10,10,10,10,6
22,4,2,3,2,9,4,5,5,5
7,5,1,1,1,3,6,1,1,0
71,8,8,8,7,5,5,3,10,3
1,2,1,1,2,3,4,5,2,1
20,5,2,4,1,5,4,4,4,1
15,4,2,2,3,5,5,4,4,2
66,10,8,7,5,10,9,4,9,1
10,2,1,1,3,3,4,2,4,1
45,5,2,7,2,4,5,5,6,4
45,4,2,4,2,3,3,3,4,0
76,9,2,8,8,9,7,5,10,5
10,4,2,2,1,2,5,3,6,1
30,4,1,3,1,2,5,3,3,2
28,5,1,4,3,4,4,6,6,1
29,4,1,4,2,6,4,5,1,0
17,3,2,3,2,5,5,4,6,1
76,9,3,9,8,10,8,8,9,6
62,8,7,5,7,9,10,6,10,5
72,8,4,8,6,9,9,4,10,6
18,3,7,2,1,4,4,3,5,0
49,10,5,6,8,6,7,6,10,4
66,9,2,7,7,5,8,9,8,5
44,9,2,4,6,4,4,7,4,5
51,8,7,10,8,9,9,7,9,5
23,4,2,3,1,5,6,7,3,0
60,9,1,7,7,5,5,5,7,5
17,5,1,4,2,7,3,4,5,5
89,10,6,8,8,10,10,10,10,8
18,2,1,2,3,5,5,2,4,2
12,2,1,2,2,3,6,1,5,1
17,7,4,3,1,4,5,6,4,1
22,5,2,3,2,6,4,4,5,4
58,9,8,10,7,9,10,6,9,5
82,9,7,6,7,10,9,9,7,5
80,8,6,8,6,9,10,6,6,3
76,9,3,9,6,9,10,8,5,7
31,3,3,5,7,6,6,8,10,4
63,10,9,7,7,10,10,10,10,6
35,4,2,2,4,2,4,4,4,1
20,4,1,4,3,5,4,3,5,0
43,8,1,4,6,4,4,8,6,1
64,9,2,6,3,4,4,7,5,6
64,8,2,8,9,6,9,6,7,5
62,8,1,9,7,4,9,5,7,4
6,3,1,4,3,3,6,1,3,0
80,9,7,7,6,10,8,7,10,6
28,3,1,2,1,3,4,2,3,0
81,9,7,3,7,9,8,7,5,6
89,10,4,8,8,10,9,8,9,6
76,8,6,7,8,8,10,10,9,6
17,5,1,3,4,2,5,9,3,2
31,7,4,2,1,6,6,3,4,1
73,10,7,8,9,10,10,10,10,6
65,8,4,3,7,5,9,10,6,7
81,7,7,7,7,6,8,10,9,6
14,2,1,1,3,4,3,5,3,2
62,8,6,10,6,10,10,9,10,5
12,5,2,3,1,3,7,4,6,1
65,9,7,8,7,10,10,7,10,5
65,4,3,3,7,5,3,3,6,5
14,4,2,3,2,6,8,5,3,2
89,10,5,7,7,9,10,8,9,6
32,4,2,1,1,4,5,5,3,2
89,10,6,8,8,10,10,10,10,8
36,2,2,2,3,4,5,5,4,0
14,5,2,2,2,4,3,6,4,1
39,4,1,3,1,3,3,3,4,2
20,4,2,3,2,4,9,6,4,4
32,3,2,3,3,4,5,4,6,1
21,2,1,3,3,3,7,2,5,0
14,3,1,3,2,4,4,5,6,1
7,6,2,2,1,6,5,5,6,0
81,6,2,4,9,10,9,8,6,7
3,4,2,1,2,4,5,4,5,0
83,7,6,9,8,10,10,10,10,6
20,4,2,4,7,4,2,4,5,4
84,8,6,10,7,9,9,10,10,6
8,3,1,3,2,4,2,6,5,0
21,1,1,2,3,5,4,4,6,0
73,8,6,9,7,10,6,9,10,5
48,8,7,8,5,5,5,7,5,4
70,8,7,9,7,10,10,9,10,7
35,9,2,9,6,8,10,6,2,5
12,4,2,3,2,3,9,4,6,6
10,3,1,1,2,2,5,1,3,1
84,9,6,8,7,8,10,9,9,7
89,9,7,8,6,10,10,10,10,4
11,2,1,3,2,5,5,3,3,1
63,4,2,3,7,4,4,6,5,2
74,5,3,2,6,3,3,7,4,6
11,4,2,1,3,5,6,6,2,0
4,4,1,2,3,6,7,5,4,1
69,8,4,7,8,10,6,7,5,6
89,9,7,8,10,10,10,10,10,8
78,9,7,9,7,9,10,9,9,7
20,5,1,2,3,5,5,3,3,0
52,8,1,4,6,9,10,5,10,6
27,4,1,4,3,4,4,2,3,2
29,3,2,3,1,4,10,6,5,1
64,9,9,8,7,10,10,8,9,4
32,5,2,3,1,3,5,3,4,0
20,3,1,1,1,4,6,2,5,0
34,6,1,3,2,5,4,1,2,0
82,10,4,8,7,10,10,10,10,8
81,10,4,8,8,10,9,10,10,7
17,6,1,1,3,5,5,3,5,0
61,9,6,7,8,7,8,9,10,5
71,8,6,8,9,5,8,8,9,6
79,10,7,9,8,7,10,6,10,6
89,10,6,8,9,10,10,10,10,7
8,4,1,1,1,2,3,7,6,1
7,5,2,1,1,3,4,6,7,3
18,4,2,4,6,2,9,9,6,7
87,9,7,8,6,10,9,10,10,8
25,4,1,4,7,10,7,6,6,7
21,4,1,2,2,4,5,5,5,0
52,4,2,4,7,4,4,6,6,1
4,3,1,3,1,3,3,5,5,4
66,9,7,8,6,6,10,4,10,4
87,10,7,8,9,10,10,10,10,6
83,9,7,8,9,9,9,6,9,6
73,10,7,8,8,10,10,9,10,5
32,9,7,3,4,5,10,4,10,6
27,3,3,2,3,3,6,5,6,2
66,9,8,10,6,10,10,10,8,7
12,2,3,2,1,4,3,1,4,1
68,9,6,9,8,10,9,8,10,6
89,10,5,8,10,10,10,10,10,8
89,9,6,8,8,10,10,10,10,6
21,2,3,3,7,7,9,5,4,0
18,3,1,2,2,3,2,2,3,0
89,9,7,8,8,9,10,8,10,7
33,3,2,3,2,3,10,5,4,2
21,3,1,1,3,5,3,1,3,1
40,3,2,3,3,3,7,7,5,6
11,5,1,1,2,2,3,3,5,1
89,10,7,8,8,10,10,10,10,7
32,3,3,3,8,6,9,8,3,2
22,2,1,2,1,3,7,1,4,0
69,8,3,9,6,7,9,6,7,5
80,6,7,8,9,9,9,8,10,6
73,10,6,10,8,6,10,10,10,7
79,9,7,7,7,9,8,9,9,7
64,9,5,8,8,4,4,8,3,6
82,8,7,6,6,7,10,8,10,7
38,8,6,8,8,3,10,4,10,4
87,10,7,10,8,8,10,7,10,5
26,3,3,5,3,6,7,9,7,2
19,3,2,2,2,3,5,3,4,2
22,4,1,2,2,5,5,1,5,0
85,10,8,8,9,10,10,7,9,6
19,5,3,1,2,4,4,3,2,1
19,3,2,2,4,4,4,5,4,1
89,9,6,7,8,9,10,10,10,6
17,3,1,3,2,2,5,4,3,0
81,7,7,9,7,8,7,10,7,6
22,3,1,3,3,2,4,3,2,0
70,8,9,8,7,10,9,8,10,6
1,5,1,1,1,3,4,4,5,1
75,8,8,6,6,10,10,10,9,7
40,8,8,8,8,10,10,10,8,6
67,9,2,7,7,10,10,7,9,4
12,4,1,2,3,5,5,3,5,5
77,4,2,8,8,10,9,10,10,6
77,3,2,3,3,6,6,5,5,4
31,5,1,2,3,4,5,6,4,0
30,5,1,3,2,5,4,5,5,1
4,6,1,3,2,4,4,3,4,1
15,4,2,2,3,6,3,1,5,0
87,10,7,10,7,9,9,9,10,5
77,10,6,7,9,9,10,6,8,6
60,4,1,8,7,7,8,5,6,6
75,9,4,8,6,8,7,7,7,5
46,10,8,9,8,5,10,6,9,5
82,9,7,8,7,9,10,5,10,6
7,5,4,4,4,5,5,6,2,2
12,5,2,1,3,5,7,5,4,0
68,8,3,8,6,9,10,9,10,5
79,9,8,9,7,9,10,5,4,6
24,5,1,4,2,2,6,3,4,2
57,10,7,7,9,10,10,8,10,5
89,9,7,9,6,10,10,10,10,8
89,10,6,9,8,9,10,9,10,6
13,4,1,2,3,1,5,4,4,0
71,4,2,7,9,5,4,8,5,5
35,7,7,8,5,10,10,7,10,5
19,4,1,2,1,5,3,2,4,3
41,3,1,4,2,4,4,6,5,1
55,8,2,8,8,10,8,9,10,6
70,8,7,8,7,10,9,9,10,7
51,9,7,2,7,4,10,7,3,5
14,2,1,1,2,1,4,1,3,2
73,9,6,9,9,10,9,10,9,6
64,4,1,4,4,5,9,7,5,6
16,5,1,2,2,3,9,6,4,1
14,4,1,2,3,3,3,3,4,0
64,9,3,3,2,6,6,6,6,6
74,9,3,8,7,8,8,8,10,6
28,3,3,2,4,4,3,5,5,1
60,4,1,5,2,2,3,4,4,0
85,10,3,9,7,10,8,8,9,6
30,3,2,1,2,5,3,4,4,1
27,4,1,4,3,4,5,3,5,0
33,6,1,2,4,6,8,4,6,4
55,9,5,2,8,10,9,7,5,5
83,10,8,8,9,8,10,10,10,5
25,5,1,3,3,4,6,1,2,0
37,2,2,4,1,7,4,4,4,0
14,1,1,2,1,3,3,1,3,0
67,8,1,3,3,8,8,7,7,5
8,5,1,1,1,5,2,1,2,2
21,3,1,3,3,5,4,5,5,1
27,3,1,3,2,6,2,2,6,0
36,5,1,3,2,4,5,6,4,2
33,4,1,1,2,4,5,3,4,1
21,6,2,4,8,7,5,6,5,4
27,3,2,1,2,4,5,5,5,1
9,2,1,2,3,5,3,2,3,2
59,8,2,7,8,7,9,8,7,5
22,3,2,2,3,3,4,6,5,1
65,10,8,9,7,9,9,8,10,7
18,4,1,3,3,5,4,7,5,1
32,5,1,3,2,5,8,6,4,6
89,9,6,8,9,10,10,10,10,6
25,5,1,3,2,3,3,4,6,0
81,10,8,8,9,9,10,10,10,6
1,1,1,1,1,2,4,4,4,2
53,6,2,7,7,6,9,7,7,5
23,3,1,1,2,3,3,4,5,2
32,4,3,2,2,3,3,6,3,5
70,9,3,3,7,4,10,5,10,4
77,9,7,8,8,8,10,5,10,4
41,9,6,7,8,9,10,9,10,6
33,4,1,7,3,4,10,7,6,6
63,3,4,8,7,8,8,6,8,5
13,4,1,3,6,6,9,7,5,6
7,4,1,4,3,6,5,4,4,0
1,5,1,2,1,2,4,3,4,1
86,9,7,9,7,9,10,10,10,7
32,4,3,4,3,6,4,3,4,0
87,9,8,7,9,10,10,9,10,5
84,8,7,7,9,10,10,10,10,7
24,3,3,3,2,3,4,2,3,1
87,6,7,9,8,9,9,9,7,6
68,9,8,9,9,10,10,9,10,6
12,4,3,1,2,7,6,3,5,0
14,4,1,3,1,4,7,2,6,1
69,8,6,9,6,4,10,6,10,1
79,8,2,5,5,4,7,6,9,4
35,3,4,2,8,4,4,6,5,2
9,4,1,1,3,4,6,2,3,2
16,5,2,2,3,7,5,5,6,0
86,8,8,8,8,10,10,10,10,6
75,9,5,7,6,10,9,8,10,7
57,10,9,6,8,10,10,10,10,7
26,5,1,3,2,5,5,5,5,1
21,5,1,2,3,3,6,3,7,1
77,9,9,8,6,10,10,10,10,8
76,8,1,8,6,9,9,7,5,5
1,3,2,1,4,5,7,8,3,2
61,8,6,3,7,5,8,7,10,6
27,4,7,2,3,5,5,6,4,4
3,3,2,2,3,6,4,6,5,1
22,5,1,3,1,3,4,3,4,0
32,5,1,5,1,4,5,5,4,1
23,4,2,1,3,2,4,4,4,0
34,4,1,4,2,4,4,2,4,0
30,4,3,3,4,3,6,5,6,2
26,4,3,3,3,5,3,7,4,0
71,4,2,4,5,4,9,3,4,6
81,10,7,8,7,10,9,7,8,6
76,9,1,7,7,4,10,9,6,5
80,5,6,5,7,5,7,7,5,6
28,4,1,6,2,4,5,6,7,1
71,8,7,9,8,10,10,10,10,7
12,3,1,3,7,4,4,4,5,5
89,9,2,9,7,9,10,10,9,6
20,6,2,1,7,7,5,7,5,5
24,4,1,4,3,6,4,6,5,1
8,3,1,3,2,3,5,5,4,1
22,3,3,4,3,6,4,4,5,2
72,9,2,9,6,10,10,9,10,5
22,9,2,5,2,5,1,3,4,6
74,9,3,7,7,6,8,7,8,5
31,4,1,2,2,4,3,2,2,0
7,2,1,2,2,4,4,3,3,1
85,5,1,8,8,5,6,6,10,6
52,10,6,8,8,9,10,9,10,7
37,9,2,3,5,6,10,6,6,5
29,9,3,5,2,3,5,6,5,2
81,10,8,7,7,9,8,8,10,7
73,9,7,9,7,9,10,10,10,6
86,9,6,8,7,10,10,9,10,8
77,9,7,9,7,9,8,9,10,6
23,3,2,2,8,6,2,6,5,1
27,4,1,3,2,4,5,4,4,2
1,8,3,5,5,5,8,6,6,6
23,2,1,2,3,2,5,1,4,1
5,3,3,2,2,5,7,2,4,1
34,7,2,4,2,2,4,4,5,3
81,10,7,10,6,10,10,7,9,4
16,3,2,4,3,5,5,7,4,1
12,4,1,2,1,2,5,3,4,0
74,8,3,8,7,6,10,6,9,5
79,9,3,9,8,5,10,6,10,5
4,4,1,1,1,3,3,2,3,1
26,9,1,5,7,5,9,5,6,5
74,4,3,4,9,10,9,6,10,6
78,8,8,9,7,7,10,8,9,7
81,9,2,8,6,8,8,8,10,7
15,2,1,3,2,1,4,1,2,2
7,4,2,4,3,6,6,2,5,1
1,4,1,1,2,4,3,2,4,1
40,5,1,2,3,5,5,4,3,1
32,4,2,3,2,5,9,6,6,1
27,4,2,2,8,6,5,2,4,1
89,10,8,7,8,9,10,10,10,7
62,10,9,8,7,4,10,10,9,7
22,3,4,4,6,5,6,6,4,0
25,2,1,2,2,4,4,4,3,2
21,3,1,3,1,4,5,5,7,0
89,10,6,8,7,10,7,10,10,6
85,10,8,9,7,10,10,10,10,8
25,4,1,4,2,2,4,1,5,0
62,5,2,5,7,3,5,2,6,5
18,3,2,3,1,4,2,4,6,5
21,3,1,4,1,3,3,3,6,2
64,9,3,9,8,8,8,6,7,6
89,10,7,9,8,10,10,9,10,7
8,5,3,1,1,5,5,4,3,0
89,9,7,8,5,7,10,10,10,4
89,10,7,8,8,9,10,10,10,8
50,9,5,4,7,8,8,8,5,4
89,9,5,10,7,9,10,10,10,5
70,9,5,8,8,10,10,9,10,7
71,9,8,8,8,9,9,6,10,5
69,7,7,7,8,10,10,9,10,7
78,9,9,9,7,10,9,9,10,4
23,8,1,4,2,5,10,4,5,5
27,4,2,2,1,5,6,5,6,0
70,9,5,7,8,10,10,10,10,7
12,5,1,3,2,5,4,4,4,1
89,10,7,7,9,10,10,10,10,8
26,9,6,6,8,7,9,7,8,5
29,3,2,2,3,3,5,5,5,1
26,5,2,2,7,5,5,7,5,5
84,9,6,7,7,10,10,10,10,6
32,3,1,1,2,6,5,3,5,0
23,3,1,3,2,5,4,6,3,0
84,10,8,8,8,10,10,10,10,7
56,4,1,6,7,4,6,6,5,1
18,5,1,4,3,5,4,5,4,0
24,4,2,2,2,3,5,2,5,2
84,9,8,8,8,10,10,10,10,8
84,9,4,8,7,7,10,7,8,6
57,9,7,8,7,10,8,10,10,6
26,4,5,3,5,4,8,7,4,5
89,8,5,8,7,9,10,8,10,7
16,6,2,2,2,3,4,4,4,1
72,10,7,10,7,10,10,10,10,7
68,3,1,9,8,5,9,8,7,5
31,7,6,2,6,6,4,6,6,2
21,4,1,3,3,4,4,7,5,1
10,2,1,4,1,4,4,4,2,0
18,3,1,4,1,2,2,5,4,1
18,4,1,2,2,2,4,2,1,0
31,2,1,1,2,4,5,1,3,0
9,3,1,1,1,1,3,2,1,0
19,4,1,3,2,3,6,3,3,1
23,3,1,2,2,3,5,5,4,0
89,8,6,8,7,10,10,9,10,7
89,9,7,6,8,10,10,9,5,6
33,3,1,3,2,5,4,3,3,2
87,10,6,7,10,10,10,10,10,8
89,8,7,8,7,10,9,8,10,4
69,9,8,8,8,10,9,10,9,6
55,7,3,7,2,6,10,3,7,4
62,10,7,7,7,6,10,6,8,5
73,9,8,7,6,9,10,9,10,6
29,8,7,7,7,10,10,6,7,6
9,3,2,3,8,5,6,10,5,3
22,3,2,2,4,5,5,3,6,1
77,8,7,7,7,7,10,8,9,7
89,9,7,9,8,10,10,10,10,6
37,4,1,4,3,3,10,5,6,1
24,6,3,2,3,4,7,5,4,0
1,5,1,1,1,2,5,1,3,1
69,9,2,6,8,8,9,8,10,5
55,6,5,3,6,6,5,7,9,1
62,9,4,9,9,9,5,7,4,3
74,10,4,3,8,6,6,6,6,5
11,3,1,2,3,3,5,2,6,1
29,2,2,4,2,3,6,4,5,2
24,7,1,4,6,3,5,5,6,4
84,9,6,8,9,10,10,7,10,7
72,8,6,4,7,6,3,8,8,6
89,10,7,9,9,10,10,10,10,6
81,8,8,7,7,10,9,9,9,7
27,5,1,2,4,4,4,5,5,1
42,9,7,8,8,9,8,9,10,6
89,10,6,8,9,10,10,10,10,6
24,4,1,3,4,4,4,2,5,2
53,4,2,8,3,8,8,8,5,1
27,4,3,5,2,5,5,4,3,5
13,5,2,1,3,4,5,3,3,0
43,9,1,5,6,7,6,8,2,5
16,5,1,1,2,1,4,4,1,0
11,3,3,2,2,3,5,5,5,1
86,8,6,9,10,8,10,10,10,6
38,5,2,3,3,5,4,6,3,0
76,8,2,9,7,6,7,6,4,1
17,2,1,3,2,3,5,2,3,0
86,10,8,8,10,10,10,10,10,7
85,5,5,3,7,4,5,9,9,6
1,3,1,2,1,2,3,3,4,2
24,5,2,6,8,7,6,4,7,4
89,9,6,9,8,9,8,8,10,6
75,10,7,8,7,10,10,10,10,8
81,10,8,9,9,10,10,7,8,6
4,1,1,1,2,3,6,1,5,1
18,2,1,1,1,4,3,4,5,2
50,4,4,5,1,3,3,5,5,4
27,4,3,5,1,5,6,3,5,1
64,3,3,3,8,5,5,5,7,4
77,9,6,9,8,10,10,9,6,6
73,8,7,3,6,4,6,7,10,6
19,4,2,4,3,2,4,6,5,2
19,2,2,2,3,6,3,6,4,5
9,4,1,1,1,2,5,4,2,1
13,8,1,2,2,5,4,6,4,2
65,8,5,7,9,9,10,9,6,5
33,5,2,4,3,5,4,7,6,0
24,4,1,2,2,4,4,1,4,1
25,5,1,4,2,5,6,6,5,1
82,9,6,8,7,9,9,7,5,5
87,9,6,8,8,10,10,10,10,5
48,8,6,7,8,8,10,6,5,6
19,4,1,1,1,3,6,1,4,0
59,8,1,7,8,3,7,8,7,5
72,10,8,7,8,10,10,6,10,7
23,5,1,2,3,6,4,6,5,6
20,6,1,2,3,3,5,1,4,1
77,10,7,9,8,10,8,10,10,6
6,4,2,2,3,4,4,3,4,2
65,2,2,3,8,4,10,6,5,6
27,4,3,5,2,5,5,5,6,5
6,5,1,3,2,4,6,3,6,1
8,3,1,1,1,3,2,1,5,2
11,3,1,2,1,2,5,3,5,0
52,5,2,1,2,4,4,2,3,1
83,8,7,7,10,10,10,10,10,6
12,4,1,3,2,4,6,2,4,0
76,10,7,7,9,10,10,10,10,7
34,5,2,3,2,1,4,2,4,1
75,8,6,8,9,10,10,8,10,4
89,10,6,8,9,10,10,10,10,8
26,7,3,2,7,4,9,5,9,4
32,6,2,3,7,6,6,5,4,4
24,5,1,1,3,5,4,2,6,1
5,3,2,2,3,1,3,5,4,1
26,4,3,4,2,6,3,6,3,0
61,8,5,5,8,7,9,9,5,2
74,9,6,8,7,10,10,8,10,7
8,3,3,2,2,4,4,4,3,1
8,6,1,4,5,4,4,5,5,1
29,2,2,3,1,3,5,5,4,1
61,9,7,8,7,10,9,8,10,7
65,9,10,8,9,10,10,10,9,6
84,8,7,7,8,9,10,7,8,6
24,4,2,3,3,5,5,7,7,3
69,7,7,8,9,5,10,6,6,5
70,8,7,8,7,8,10,9,9,6
21,4,2,2,3,4,3,3,3,0
24,4,2,4,1,5,4,2,4,0
29,7,2,2,3,5,7,5,6,1
89,8,5,9,10,10,10,10,10,6
13,4,3,5,2,7,4,8,6,5
77,8,8,9,8,10,10,8,10,7
6,3,1,1,2,4,5,4,6,0
26,5,2,3,7,5,6,7,5,2
69,8,6,8,6,9,9,9,9,6
67,8,8,8,6,9,9,7,6,6
81,9,6,8,7,10,10,10,10,7
87,9,7,9,7,9,10,10,8,6
81,9,7,8,9,10,10,10,10,8
80,8,5,9,7,9,9,7,9,1
65,9,8,8,6,6,10,6,6,5
37,10,7,5,9,6,4,6,5,5
24,9,6,5,2,4,5,4,6,6
86,10,7,8,7,10,9,8,8,5
89,8,7,8,7,7,10,5,9,5
65,9,3,3,6,4,8,3,10,4
21,3,1,3,1,6,5,3,6,1
38,4,3,2,2,4,4,5,5,3
21,4,1,4,2,3,4,3,5,1
70,4,2,4,8,6,9,8,5,1
40,4,1,2,3,3,4,2,2,2
80,8,2,4,3,6,5,9,5,6
86,7,8,9,9,10,10,10,10,6
73,10,9,9,9,9,10,9,10,5
70,9,6,3,6,5,10,6,6,5
23,4,4,8,7,8,8,4,10,0
11,4,1,2,2,3,4,3,3,2
64,4,1,4,7,5,10,9,5,1
61,9,2,7,7,4,9,7,6,5
19,4,2,7,6,5,4,8,7,2
89,9,7,9,8,10,10,10,10,8
19,9,4,2,7,5,5,6,6,1
25,3,1,3,1,4,3,4,5,0
31,5,2,8,2,3,5,5,4,5
11,5,3,2,4,4,4,3,3,0
78,5,3,3,3,4,6,6,7,1
89,9,6,8,10,8,10,9,10,6
23,5,2,3,4,2,4,4,4,2
66,9,7,7,7,8,9,10,10,6
13,7,2,3,3,4,9,7,5,5
7,2,1,2,2,5,3,4,1,1
89,9,8,7,8,10,10,10,10,8
82,10,6,9,8,9,9,8,10,7
36,4,3,4,6,4,4,7,5,2
84,9,6,6,7,8,9,10,10,5
78,7,7,8,8,9,10,8,9,6
79,8,4,9,8,10,9,7,9,6
87,8,7,10,7,9,10,8,10,5
27,4,1,5,1,6,6,3,6,4
66,8,7,5,7,6,9,8,7,6
64,9,7,9,6,9,10,3,7,6
30,2,1,2,2,1,4,5,5,0
59,8,9,7,7,10,9,9,9,6
78,10,7,5,8,9,9,8,10,6
78,8,6,8,7,7,9,9,6,6
14,5,1,4,2,5,6,8,6,3
19,3,1,2,3,3,5,6,4,1
54,4,1,4,6,6,7,7,7,6
85,9,8,8,7,9,10,10,10,7
21,4,1,2,8,5,5,4,5,1
2,4,2,1,2,4,5,6,3,1
76,8,9,6,6,9,8,8,10,5
82,9,2,8,8,8,6,8,7,5
83,10,5,6,7,10,10,8,10,8
34,7,1,3,2,5,5,6,4,2
31,4,1,4,3,4,5,5,5,1
34,7,2,3,2,4,5,3,5,1
10,3,1,1,1,2,5,1,3,0
23,4,4,4,2,5,5,7,7,2
10,3,1,1,1,4,3,5,5,1
56,5,7,6,8,10,9,8,5,6
35,4,2,4,7,3,4,9,4,2
8,3,1,1,2,3,4,1,3,0
82,9,6,7,8,10,10,8,10,6
25,4,1,3,2,3,6,5,3,0
72,9,6,10,8,10,10,10,10,6
37,5,2,2,3,5,5,3,6,2
13,6,2,1,2,5,5,4,5,2
73,9,8,7,7,9,10,7,10,3
81,9,6,7,9,9,10,9,10,7
89,10,4,6,8,9,9,5,9,5
52,8,7,8,8,6,10,10,6,6
19,4,1,2,2,3,3,5,4,1
29,4,3,3,3,6,5,6,3,2
4,2,1,1,3,4,5,3,5,1
14,2,2,3,1,4,5,1,6,0
89,8,7,8,7,7,10,7,9,6
5,4,1,3,4,6,4,5,3,1
87,9,6,8,8,10,10,8,10,7
56,7,3,4,6,3,4,5,7,5
80,8,1,7,6,10,6,8,6,7
24,4,1,5,3,4,6,6,5,0
37,6,1,2,2,5,4,4,6,1
89,8,7,8,7,10,10,9,10,5
64,7,8,4,5,10,10,6,5,5
30,6,1,4,4,3,3,5,4,1
78,7,7,7,6,10,10,6,9,7
13,4,1,2,1,4,5,4,4,0
16,6,1,2,4,5,5,7,5,3
35,4,3,8,2,7,6,2,6,1
64,7,7,7,6,8,8,8,6,5
86,9,6,7,8,10,10,7,7,7
40,5,1,4,2,5,4,5,4,0
38,9,4,8,9,10,8,7,8,6
36,4,1,3,2,4,4,7,4,0
1,3,1,1,1,1,4,1,4,0
83,8,7,9,8,10,10,6,10,6
86,10,7,8,10,9,10,10,10,8
75,8,7,9,7,10,10,9,10,6
18,5,2,3,3,3,6,3,4,0
79,5,3,8,9,6,9,8,6,1
76,10,7,8,8,10,10,10,10,6
66,7,6,8,6,10,10,10,10,6
18,5,5,9,8,5,9,9,8,6
86,9,9,8,6,10,9,10,10,7
35,3,1,4,2,4,5,3,4,0
77,8,6,9,6,5,10,10,6,6
64,8,6,7,6,9,9,8,7,6
35,2,3,3,2,4,4,4,3,2
83,9,7,9,9,10,10,8,9,5
83,10,8,9,9,10,10,10,10,6
77,8,6,8,9,10,10,10,10,6
19,8,1,2,6,3,6,6,5,0
65,10,7,7,7,7,10,10,10,4
76,8,7,9,8,9,10,7,10,6
21,1,1,1,1,3,5,2,3,1
75,5,1,3,6,8,8,7,6,3
80,8,2,5,7,7,6,4,5,3
67,9,7,8,8,10,10,10,10,7
72,6,2,9,5,6,9,7,8,5
17,5,2,4,2,5,5,6,5,6
16,4,1,2,3,3,1,4,6,0
88,9,7,9,8,10,10,9,10,7
16,5,1,2,3,5,4,3,3,2
79,8,3,2,7,8,10,6,7,1
16,3,1,1,1,3,4,1,4,0
20,3,1,2,2,1,6,4,4,0
26,5,2,3,3,4,4,2,3,1
61,8,2,3,6,3,8,7,5,1
53,10,7,8,7,10,10,10,10,6
72,8,6,9,6,9,9,7,10,4
88,8,6,7,9,10,10,8,9,7
50,9,3,2,8,5,4,7,6,5
16,3,1,4,1,3,4,2,3,1
19,3,1,1,2,4,5,4,3,1
87,5,2,5,7,7,10,8,9,4
89,9,7,9,7,10,10,10,10,7
65,7,7,8,7,5,10,8,10,7
22,5,1,1,2,4,3,3,4,1
64,8,8,8,5,8,10,7,9,6
70,9,7,7,8,9,10,6,10,5
10,4,1,5,3,4,5,4,5,1
42,4,3,3,3,5,5,6,6,2
80,9,6,7,8,10,10,8,10,5
4,3,1,3,1,6,4,5,3,0
31,5,3,3,3,6,4,2,6,2
73,10,6,7,6,10,10,8,8,4
23,5,1,4,3,5,4,4,5,1
6,3,2,1,4,3,4,7,5,1
7,3,1,3,2,2,5,2,3,1
78,9,7,7,6,10,9,9,10,5
89,10,6,8,7,9,10,9,10,7
17,2,1,1,1,6,5,3,5,0
29,5,1,3,1,4,5,4,6,2
62,4,2,6,7,5,6,8,4,5
33,5,1,5,2,6,4,3,5,1
44,8,1,8,5,10,9,3,4,6
69,10,7,9,9,10,9,9,10,5
14,4,4,3,3,7,7,5,6,4
15,2,1,2,2,6,4,7,7,0
11,3,3,4,2,5,3,4,5,1
20,6,4,4,3,7,10,7,6,5
89,10,6,8,7,10,10,10,10,8
77,9,7,8,8,9,7,7,10,4
27,3,1,3,2,4,6,1,3,1
30,6,1,5,3,2,5,2,5,1
79,9,9,8,7,10,10,10,10,7
16,3,2,4,2,5,5,4,3,0
19,3,2,3,3,4,4,3,6,0
